129179,-0.78,0.21,10.06,-22.19,32.06,30.37,317.88,6.50,-5.50
129280,-0.36,0.05,10.90,-32.75,63.19,76.50,312.44,1.88,-2.25
129379,-0.06,-0.06,10.56,-6.19,94.75,99.81,303.38,-5.50,-1.00
129479,0.12,0.20,9.96,23.37,86.81,75.69,294.56,-14.38,-4.06
129580,0.21,0.32,9.33,23.94,44.88,22.69,290.06,-20.19,-8.56
129680,0.21,0.66,8.70,32.94,7.19,-23.31,290.69,-21.06,-10.38
129780,0.07,0.72,9.15,-4.06,-20.19,-42.88,294.38,-18.44,-9.50
129881,-0.04,1.23,10.23,-34.00,-59.69,-60.06,299.38,-14.00,-4.94
129981,-0.42,0.55,11.10,-7.06,-88.81,-55.06,305.19,-6.19,-2.75
130081,-0.77,0.77,10.20,15.31,-69.25,-40.50,309.81,0.88,-3.38
130181,-0.98,0.81,9.68,24.87,-73.31,-36.63,313.25,6.31,-5.94
130280,-1.01,0.76,9.58,-1.81,-29.62,-22.69,316.63,7.06,-6.63
130380,-0.81,0.31,9.48,-16.12,19.50,5.00,317.63,3.75,-5.44
130480,-0.48,-0.03,10.46,-31.94,44.75,45.31,315.00,-0.56,-2.31
130580,-0.12,0.17,10.72,-5.00,86.94,76.37,308.69,-6.94,-0.69
130680,0.19,0.36,10.34,22.75,92.19,76.50,301.00,-15.75,-3.50
130779,0.33,0.57,9.48,30.44,55.25,61.44,294.56,-21.94,-9.31
130879,0.36,0.93,8.90,13.00,40.81,25.81,290.25,-25.56,-13.69
130979,0.33,0.96,9.37,-4.19,-7.31,-19.81,290.13,-27.31,-14.81
131079,0.09,0.94,10.26,-40.38,-56.19,-52.56,293.50,-22.12,-9.31
131179,-0.15,0.54,10.60,-28.50,-80.25,-71.37,299.75,-16.12,-3.81
131279,-0.53,0.17,10.21,-15.94,-99.94,-58.25,306.19,-7.25,-1.31
131379,-1.01,0.44,9.96,24.12,-72.50,-44.56,311.00,0.69,-2.63
131479,-1.07,0.70,9.37,22.19,-53.63,-49.00,315.69,5.81,-5.38
131579,-1.03,0.27,10.00,-13.81,-2.31,-30.94,319.44,6.06,-5.38
131679,-0.53,-0.39,9.92,-23.81,58.81,23.00,319.88,1.81,-2.56
131779,-0.13,0.06,11.05,-12.25,86.62,89.62,313.88,-5.06,-0.31
131879,0.33,0.07,11.55,-8.63,113.81,111.25,303.56,-15.13,-2.06
131979,0.31,0.43,9.39,22.12,74.44,82.00,293.88,-23.56,-6.06
132079,0.34,0.69,8.23,33.50,47.75,19.56,289.38,-25.56,-11.00
132179,0.30,0.67,8.72,-14.31,-9.75,-46.00,291.06,-22.94,-10.44
132279,0.16,0.26,10.53,-38.63,-40.75,-71.62,296.94,-20.12,-5.06
132379,-0.10,-0.76,11.00,-8.81,-100.37,-60.25,303.31,-13.25,-1.56
132480,-0.55,-0.15,11.03,24.69,-103.25,-26.75,307.31,-2.63,0.50
132579,-0.97,0.60,9.39,17.00,-72.50,-19.81,309.38,5.31,-1.50
132679,-1.20,1.02,9.49,4.19,-75.62,-49.44,312.75,11.81,-3.75
132780,-0.89,0.24,9.50,-2.56,1.69,-68.62,319.19,14.75,-6.50
132879,-0.67,-0.40,9.80,-33.63,52.38,-11.06,323.19,10.31,-5.44
132979,-0.22,-0.69,11.11,-36.44,89.25,70.00,319.69,3.06,-1.37
133080,0.24,-0.23,11.69,6.31,101.06,141.38,307.94,-6.56,-0.50
133179,0.32,0.82,10.79,38.00,100.81,116.37,296.06,-15.06,-4.25
133279,0.24,1.28,8.44,40.94,59.63,19.44,290.00,-22.25,-11.31
133379,0.28,0.74,8.37,0.19,8.94,-46.88,292.38,-23.25,-12.88
133479,0.11,0.59,9.15,-34.88,-11.06,-73.00,297.94,-24.31,-8.44
133579,0.01,-0.47,10.86,-38.94,-75.12,-74.87,304.94,-20.87,-1.63
133679,-0.45,-1.40,11.78,1.06,-103.06,-46.44,310.44,-11.31,2.31
133779,-0.68,-0.49,9.97,18.81,-109.94,-13.38,312.63,-1.44,2.69
133879,-1.17,0.37,9.45,31.44,-87.50,-18.69,313.88,8.94,0.00
133979,-1.11,0.31,9.11,28.44,-40.38,-46.44,316.81,13.13,-4.44
134079,-0.89,-0.13,9.52,-20.75,-1.19,-47.00,322.00,11.00,-5.06
134179,-0.61,-1.00,11.27,-43.75,83.12,12.75,324.00,6.94,-2.06
134279,-0.03,-0.92,10.65,-35.50,102.19,93.56,318.38,-3.63,2.56
134379,0.15,-0.21,11.62,28.56,91.25,136.38,306.75,-12.50,1.12
134479,0.36,0.78,9.84,42.50,97.37,99.00,295.38,-22.12,-6.75
134579,0.24,0.90,8.34,22.19,23.19,8.69,291.00,-26.69,-12.81
134680,0.15,0.75,8.95,-20.00,10.13,-50.38,293.69,-28.25,-12.13
134780,0.18,0.30,9.71,-33.13,-34.19,-93.19,300.63,-29.06,-5.94
134880,-0.16,-0.82,11.75,-23.19,-109.00,-82.00,308.75,-21.06,0.88
134980,-0.48,-0.57,11.04,7.25,-100.12,-37.56,313.50,-11.13,3.31
135081,-0.91,-0.17,10.52,25.87,-111.56,-19.75,315.69,-0.37,1.12
135181,-1.27,0.41,9.43,47.06,-63.25,-31.87,317.69,7.31,-3.25
135281,-1.12,0.15,9.03,6.44,-28.37,-52.44,322.06,10.44,-7.06
135382,-0.85,-0.20,10.01,-45.81,29.31,-17.37,326.00,10.13,-5.06
135481,-0.21,-1.06,10.56,-47.56,119.50,67.00,323.56,2.13,-0.75
135581,0.08,-0.82,11.60,-13.13,78.94,134.31,313.06,-7.94,2.00
135682,0.29,0.15,11.01,52.13,118.25,131.31,299.75,-17.19,-3.00
135779,0.40,1.39,8.99,50.56,76.62,48.31,292.19,-26.56,-12.06
135879,0.26,1.06,9.59,7.19,7.75,-32.38,295.00,-29.37,-16.25
135980,0.28,0.90,9.24,-31.56,2.25,-71.56,302.13,-31.87,-12.63
136079,0.13,-0.10,10.02,-51.38,-107.94,-85.37,311.38,-27.62,-4.44
136179,-0.38,-0.53,12.16,-13.25,-118.56,-58.19,319.56,-15.31,1.31
136280,-0.72,-0.22,11.08,35.06,-108.56,-30.12,325.00,-5.13,0.50
136380,-1.17,0.49,9.73,35.38,-96.75,-40.94,329.44,5.56,-3.25
136480,-1.19,0.35,9.05,18.37,-25.19,-59.31,334.88,9.75,-7.19
136580,-0.83,-0.31,8.94,-30.81,-5.44,-39.06,340.00,10.25,-7.25
136680,-0.48,-0.82,11.09,-46.88,86.06,49.44,338.81,6.13,-2.69
136780,0.26,-0.83,11.18,-36.81,125.62,139.25,328.00,-5.75,0.81
136881,0.16,-0.09,11.93,47.44,86.62,151.50,314.38,-13.88,-2.13
136981,0.34,1.39,9.94,54.75,107.44,76.06,303.31,-22.81,-10.38
137081,0.41,1.23,8.28,23.19,20.62,-18.06,301.94,-28.50,-16.44
137181,0.17,0.62,9.33,-34.00,-13.19,-74.25,307.63,-29.37,-14.06
137281,0.05,0.41,9.78,-44.25,-42.38,-82.69,315.44,-28.75,-6.06
137381,-0.31,-0.79,11.29,-6.50,-114.69,-55.25,323.00,-20.25,-1.44
137479,-0.58,-0.11,11.43,32.88,-94.31,-20.44,326.63,-10.81,0.75
137579,-0.71,1.27,10.30,61.44,-110.69,-28.56,329.06,-1.00,-2.75
137679,-1.16,1.65,9.74,53.63,-69.00,-64.37,334.00,7.88,-8.81
137779,-1.01,0.88,8.55,-12.81,-22.50,-87.00,342.06,10.25,-12.56
137879,-0.85,-0.08,10.01,-64.25,10.44,-31.56,348.88,9.88,-9.56
137979,-0.30,-0.80,10.63,-37.06,111.25,88.19,345.63,3.63,-4.63
138080,0.37,-0.35,10.49,-19.44,90.75,181.00,331.19,-6.31,-2.38
138180,0.45,0.80,11.94,23.62,106.62,167.75,313.13,-13.75,-5.75
138280,0.45,1.49,10.18,52.50,91.50,54.88,301.88,-22.94,-12.75
138380,0.41,1.00,10.17,8.81,12.06,-23.31,302.13,-26.50,-16.69
138480,0.04,0.13,10.18,-22.62,0.75,-46.06,307.19,-27.87,-14.38
138582,0.10,0.20,7.57,-0.50,-27.12,-51.00,311.75,-29.50,-10.44
138681,-0.15,0.15,11.57,-14.75,-175.69,-45.50,316.75,-18.31,-5.94
138781,-0.73,0.70,10.96,0.69,-42.44,-37.38,321.38,-8.69,-3.50
138883,-0.70,1.15,9.76,32.13,-140.31,-54.50,326.06,-1.44,-3.63
138981,-1.25,1.50,10.62,42.56,-65.50,-88.94,333.38,9.75,-7.88
139081,-0.78,0.39,8.22,-5.81,-10.06,-72.87,341.88,9.63,-12.00
139181,-0.91,-0.11,10.39,-63.81,12.31,12.19,345.31,10.50,-8.25
139279,0.13,-0.77,10.88,-43.69,142.94,125.37,338.13,1.75,-1.88
139379,0.45,-0.32,10.56,-27.12,61.69,185.56,321.81,-8.94,0.94
139480,0.22,-0.01,11.72,35.56,95.69,144.13,305.38,-14.88,-3.50
139579,0.23,0.42,8.54,32.06,68.62,19.19,297.75,-23.94,-10.38
139679,0.13,-0.02,10.01,23.19,-5.31,-61.38,301.13,-25.25,-10.44
139779,0.28,-0.23,9.64,-0.44,45.38,-71.44,307.75,-29.31,-7.06
139879,0.19,-0.26,9.00,-2.38,-96.25,-52.94,313.31,-27.19,-4.06
139979,-0.44,-0.32,11.70,-1.19,-96.12,-17.50,317.31,-15.81,-2.31
140079,-0.51,0.08,10.13,-3.63,-72.87,2.44,317.88,-9.25,-2.44
140179,-0.83,1.30,10.43,12.25,-112.56,-32.31,319.19,0.81,-2.44
140279,-1.03,1.50,9.30,37.81,-22.06,-89.50,325.56,6.63,-6.19
140379,-0.63,0.51,8.61,1.75,-49.50,-99.19,335.44,7.81,-9.63
140479,-0.77,0.01,10.77,-40.31,34.56,-33.69,342.44,9.00,-7.63
140579,0.06,-0.44,9.69,-33.44,128.81,73.19,339.81,-1.06,-3.75
140679,0.24,0.28,10.59,-21.69,53.44,153.75,327.50,-9.13,-1.44
140779,0.40,0.82,10.25,23.62,91.12,148.13,312.13,-14.81,-5.38
140879,0.32,1.60,8.14,29.81,15.31,63.25,301.88,-19.69,-11.75
140979,0.22,1.92,9.65,27.37,-52.06,-42.50,302.25,-14.88,-14.31
141079,0.55,1.90,8.99,22.12,-18.87,-106.12,310.94,-14.00,-14.50
141179,0.42,1.41,10.17,11.13,-98.87,-60.31,320.75,-9.94,-14.56
141279,-0.04,1.84,10.76,-19.56,-2.31,-3.56,323.69,-5.50,-12.69
141379,0.18,1.39,9.35,-20.56,-13.06,31.56,321.56,-6.00,-11.00
141479,-0.12,1.37,10.48,-33.94,-36.25,26.81,318.25,-2.00,-8.00
141579,-0.10,1.08,9.86,-23.56,32.06,-9.56,317.25,-3.06,-5.38
141679,0.02,0.64,9.33,-11.44,-14.81,-30.37,319.31,-4.00,-4.25
141779,-0.04,0.29,10.33,7.06,14.63,-9.19,321.63,-3.13,-4.56
141879,0.19,0.75,8.94,4.69,29.62,27.50,320.13,-6.19,-5.00
141979,0.16,0.88,9.67,7.31,-11.19,33.44,316.25,-5.75,-5.88
142080,0.25,1.08,9.59,-0.94,24.37,23.19,312.81,-5.25,-6.31
142179,0.33,0.88,8.84,-2.94,-19.06,-8.00,311.56,-5.44,-5.94
142279,0.13,0.62,9.90,-0.06,-14.13,-20.12,313.13,-3.00,-5.56
142380,0.29,0.26,9.32,-3.00,16.50,-12.88,314.81,-3.44,-5.19
142479,0.28,0.39,9.83,1.12,-19.94,12.63,314.69,-2.63,-4.44
142579,0.29,0.62,9.78,4.69,11.38,13.06,313.25,-1.63,-4.69
142680,0.44,0.89,9.52,2.88,-6.75,3.38,312.44,-1.75,-4.75
142779,0.37,0.83,10.01,1.19,-2.31,-4.50,312.69,-0.56,-5.25
142879,0.45,0.85,9.30,-3.63,-5.38,2.88,312.88,-0.81,-4.94
142979,0.55,0.94,9.45,-13.56,-8.44,2.31,312.44,0.37,-4.38
143079,0.45,0.69,9.83,-5.06,0.81,-2.81,312.63,1.19,-3.81
143180,0.56,0.50,9.33,-4.50,3.00,-3.31,312.81,0.69,-3.38
143280,0.43,0.23,9.74,-6.56,-2.00,-4.19,313.13,1.31,-2.81
143380,0.57,0.06,9.58,-4.13,3.81,1.44,313.19,0.88,-2.13
143481,0.37,0.18,9.69,1.19,2.94,1.12,311.63,0.50,-1.75
143581,0.38,0.26,9.66,-2.19,5.88,-2.38,310.56,0.37,-1.88
143681,0.21,0.33,9.64,2.38,7.81,2.25,309.44,0.00,-2.06
143781,0.13,0.26,9.62,2.13,3.88,1.94,308.25,-0.50,-2.06
143881,0.12,0.51,9.70,2.44,0.94,-0.37,307.25,-0.69,-2.44
143980,0.07,0.32,9.65,0.12,3.06,0.19,306.44,-0.75,-2.44
144080,0.00,0.33,9.65,0.12,0.94,0.25,305.94,-0.88,-2.38
144179,0.00,0.34,9.64,-0.06,0.37,0.00,305.50,-0.81,-2.38
144279,0.00,0.34,9.60,0.25,0.25,0.06,305.19,-0.81,-2.38
144379,0.00,0.35,9.63,0.06,0.25,0.12,305.00,-0.75,-2.31
144479,0.00,0.35,9.63,0.00,0.00,0.06,304.94,-0.69,-2.31
144579,0.00,0.34,9.65,0.12,0.06,0.00,304.81,-0.69,-2.31
144679,0.01,0.33,9.65,0.19,0.12,0.06,304.56,-0.63,-2.31
144780,0.00,0.34,9.61,-0.06,0.00,0.06,304.38,-0.63,-2.31
144880,0.00,0.33,9.64,-0.06,0.00,-0.06,304.19,-0.56,-2.25
144980,0.00,0.31,9.63,0.06,0.19,-0.06,304.06,-0.56,-2.25
145080,0.00,0.35,9.60,0.00,-0.06,0.12,303.94,-0.56,-2.25
145181,0.00,0.35,9.61,-0.06,0.19,-0.12,303.81,-0.56,-2.25
145282,0.00,0.35,9.61,0.06,-0.06,0.12,303.75,-0.56,-2.25
145381,0.00,0.35,9.61,0.06,-0.06,0.00,303.75,-0.56,-2.25
145481,0.00,0.34,9.63,0.00,0.19,0.00,303.75,-0.56,-2.25
145583,-0.01,0.33,9.63,0.19,-0.12,-0.12,303.75,-0.56,-2.25
145680,0.01,0.35,9.62,0.00,0.00,-0.12,303.75,-0.56,-2.25
145780,0.01,0.34,9.62,0.00,-0.06,-0.06,303.75,-0.56,-2.25
145881,0.00,0.34,9.62,-0.06,0.12,-0.12,303.75,-0.56,-2.25
145979,0.00,0.32,9.62,0.06,0.12,0.12,303.75,-0.56,-2.25
146079,0.00,0.33,9.60,-0.12,0.12,0.00,303.75,-0.56,-2.25
146179,0.00,0.35,9.63,0.00,0.31,0.00,303.75,-0.56,-2.25
146279,0.00,0.32,9.65,0.00,0.06,-0.06,303.75,-0.56,-2.25
146379,0.01,0.34,9.64,0.06,-0.06,0.00,303.75,-0.56,-2.25
146480,0.10,0.35,9.73,0.19,0.12,-0.63,303.75,-0.56,-2.31
146580,0.00,0.35,9.66,0.12,0.19,-0.06,303.75,-0.56,-2.25
146680,-0.01,0.37,9.62,-0.06,0.06,-0.12,303.75,-0.50,-2.25
146781,0.00,0.36,9.62,0.12,0.00,-0.06,303.75,-0.50,-2.25
146881,0.00,0.35,9.62,0.12,-0.06,0.00,303.75,-0.50,-2.25
146981,0.00,0.34,9.65,-0.12,0.12,0.12,303.75,-0.44,-2.25
147081,0.01,0.34,9.65,-0.06,0.12,0.00,303.75,-0.44,-2.25
147181,0.00,0.34,9.60,-0.06,0.00,0.06,303.75,-0.44,-2.25
147281,-0.02,0.32,9.62,0.12,0.00,-0.06,303.75,-0.44,-2.25
147379,0.00,0.34,9.65,-0.12,-0.12,0.06,303.75,-0.44,-2.25
147479,0.00,0.35,9.62,-0.06,-0.19,0.12,303.75,-0.37,-2.19
147579,0.00,0.36,9.64,0.00,-0.12,0.06,303.75,-0.37,-2.19
147679,0.00,0.35,9.62,-0.06,-0.06,0.12,303.75,-0.37,-2.19
147779,0.00,0.35,9.63,0.06,0.00,0.12,303.75,-0.37,-2.19
147879,0.00,0.34,9.65,0.00,0.00,0.06,303.75,-0.37,-2.19
147979,0.00,0.34,9.64,0.06,0.06,0.06,303.75,-0.37,-2.19
148079,0.00,0.35,9.64,0.12,0.12,0.00,303.75,-0.37,-2.19
148180,0.00,0.35,9.62,-0.06,0.00,0.06,303.75,-0.37,-2.19
148280,0.01,0.34,9.64,0.00,0.06,-0.06,303.75,-0.37,-2.19
148380,0.00,0.35,9.67,0.00,0.00,-0.06,303.75,-0.37,-2.19
148481,-0.03,0.34,9.64,0.00,0.12,-0.12,303.75,-0.37,-2.19
148581,0.01,0.36,9.65,-0.12,-0.12,0.06,303.75,-0.37,-2.19
148681,0.00,0.36,9.64,0.12,0.06,-0.06,303.75,-0.37,-2.19
148782,0.00,0.36,9.63,0.06,-0.12,0.06,303.75,-0.37,-2.19
148881,0.00,0.35,9.64,-0.06,0.06,0.06,303.75,-0.37,-2.19
148981,0.00,0.33,9.66,0.06,-0.12,0.06,303.75,-0.37,-2.19
149081,-0.01,0.33,9.66,-0.12,0.06,0.00,303.75,-0.37,-2.19
149179,-0.02,0.35,9.65,0.00,1.37,2.38,303.75,-0.44,-2.19
149279,0.00,0.35,9.64,0.06,-0.19,-0.12,303.69,-0.44,-2.19
149379,-0.02,0.32,9.64,-0.25,-0.31,-0.31,303.69,-0.44,-2.19
149479,0.00,0.33,9.64,0.00,0.25,0.06,303.69,-0.44,-2.19
149579,0.00,0.31,9.64,0.00,0.06,0.06,303.69,-0.44,-2.19
149680,0.02,0.36,9.65,0.00,0.19,0.12,303.69,-0.44,-2.19
149780,-0.01,0.32,9.62,-0.06,-0.12,0.06,303.69,-0.44,-2.19
149880,-0.05,0.33,9.65,-0.31,-0.44,-0.25,303.69,-0.44,-2.19
149980,-0.05,0.35,9.64,0.06,0.12,-0.06,303.69,-0.44,-2.19
150080,0.04,0.30,9.64,0.12,0.31,0.25,303.69,-0.44,-2.19
150180,0.02,0.33,9.64,0.00,0.12,0.12,303.69,-0.44,-2.19
150279,0.00,0.33,9.63,0.12,0.25,0.12,303.69,-0.44,-2.19
150379,-0.01,0.33,9.65,0.06,0.25,0.12,303.69,-0.44,-2.19
150479,-0.03,0.34,9.64,0.00,0.06,0.06,303.69,-0.44,-2.19
150579,0.00,0.30,9.63,0.12,-0.06,-0.12,303.69,-0.44,-2.19
150679,0.02,0.33,9.66,0.12,-0.06,0.12,303.69,-0.44,-2.19
150779,-0.02,0.34,9.62,0.06,-0.06,-0.06,303.69,-0.44,-2.19
150879,0.00,0.31,9.63,0.12,0.00,0.00,303.69,-0.44,-2.19
150979,0.00,0.33,9.66,-0.06,0.06,0.06,303.69,-0.44,-2.19
151079,0.00,0.32,9.61,0.00,-0.31,0.00,303.69,-0.44,-2.19
151179,0.01,0.32,9.63,-0.06,0.00,0.06,303.69,-0.44,-2.19
151279,0.00,0.34,9.64,0.00,0.12,0.19,303.69,-0.44,-2.19
151379,0.00,0.34,9.61,0.00,0.12,0.06,303.69,-0.44,-2.19
151480,-0.01,0.32,9.60,-0.06,0.00,0.12,303.69,-0.44,-2.19
151580,0.00,0.33,9.62,0.19,-0.06,-0.06,303.69,-0.44,-2.19
151681,0.00,0.33,9.63,-0.06,0.19,0.12,303.69,-0.44,-2.19
151781,0.00,0.33,9.60,0.06,0.31,0.06,303.69,-0.44,-2.19
151881,0.00,0.35,9.61,0.06,0.06,-0.12,303.69,-0.44,-2.19
151982,-0.01,0.38,9.61,0.06,0.19,-0.12,303.69,-0.44,-2.19
152082,0.01,0.28,9.67,0.50,1.12,0.12,303.69,-0.44,-2.19
152181,0.05,0.29,9.70,0.06,-1.12,0.00,303.69,-0.44,-2.19
152282,-0.01,0.31,9.66,-0.12,-0.31,-0.06,303.69,-0.37,-2.19
152380,0.00,0.29,9.63,-0.06,-0.12,-0.06,303.69,-0.37,-2.19
152479,-0.03,0.36,9.60,0.06,0.00,-0.06,303.69,-0.37,-2.19
152579,-0.02,0.34,9.63,-0.06,-0.12,0.00,303.69,-0.37,-2.19
152679,0.03,0.31,9.64,-0.12,-0.25,-0.12,303.69,-0.37,-2.19
152779,0.00,0.36,9.64,-0.19,-0.19,0.00,303.69,-0.37,-2.19
152879,0.00,0.32,9.64,0.00,-0.12,0.00,303.69,-0.37,-2.19
152979,-0.01,0.31,9.62,-0.12,0.06,0.00,303.69,-0.37,-2.19
153079,0.00,0.35,9.61,0.00,0.12,-0.06,303.69,-0.37,-2.19
153180,0.02,0.33,9.62,0.06,0.00,0.00,303.69,-0.37,-2.19
153280,0.00,0.33,9.61,0.12,-0.06,0.06,303.69,-0.37,-2.19
153380,0.00,0.33,9.60,-0.12,0.19,0.06,303.69,-0.37,-2.19
153481,0.00,0.32,9.62,0.00,-0.06,0.06,303.69,-0.37,-2.19
153581,0.00,0.34,9.63,0.12,-0.31,0.06,303.69,-0.37,-2.19
153681,0.00,0.32,9.62,0.12,-0.12,0.00,303.69,-0.37,-2.19
153781,0.00,0.33,9.61,-0.19,-0.06,-0.06,303.69,-0.37,-2.19
153881,0.00,0.34,9.65,0.12,-0.12,-0.06,303.69,-0.37,-2.19
153980,0.01,0.31,9.60,0.06,-0.25,0.00,303.69,-0.37,-2.19
154079,0.00,0.31,9.63,0.00,-0.06,0.00,303.69,-0.37,-2.19
154179,-0.02,0.33,9.60,-0.06,0.00,-0.06,303.69,-0.37,-2.19
154279,0.00,0.33,9.62,0.06,0.00,0.06,303.69,-0.37,-2.19
154379,0.02,0.32,9.62,0.00,0.19,0.00,303.69,-0.37,-2.19
154479,-0.03,0.33,9.66,0.06,0.12,0.06,303.69,-0.37,-2.19
154579,0.00,0.34,9.64,0.00,-0.06,0.06,303.69,-0.37,-2.19
154680,-0.05,0.34,9.54,0.00,-0.19,-0.12,303.69,-0.37,-2.19
154780,-0.01,0.33,9.62,-0.12,0.00,0.12,303.69,-0.37,-2.19
154881,0.00,0.33,9.63,0.00,-0.06,0.00,303.69,-0.37,-2.19
154981,0.01,0.32,9.65,0.12,0.00,0.06,303.69,-0.37,-2.19
155081,0.00,0.33,9.61,0.00,-0.12,0.00,303.69,-0.37,-2.19
155182,0.02,0.35,9.66,0.12,-0.31,0.06,303.69,-0.37,-2.19
155281,-0.01,0.32,9.65,0.00,-0.12,0.06,303.69,-0.37,-2.19
155382,-0.03,0.32,9.63,-0.06,-0.06,0.06,303.69,-0.37,-2.19
155482,0.01,0.34,9.61,0.06,0.00,-0.12,303.69,-0.37,-2.19
155580,0.01,0.34,9.65,0.00,-0.06,0.00,303.69,-0.37,-2.19
155680,0.00,0.34,9.61,0.06,-0.06,0.00,303.69,-0.37,-2.19
155779,0.00,0.31,9.65,0.00,-0.19,0.06,303.69,-0.37,-2.19
155879,-0.01,0.31,9.64,0.00,-0.06,0.06,303.69,-0.37,-2.19
155979,-0.02,0.30,9.62,0.12,0.00,-0.06,303.69,-0.37,-2.19
156079,0.03,0.35,9.67,-0.12,0.12,-0.06,303.69,-0.37,-2.19
156179,-0.01,0.33,9.66,0.00,0.00,-0.12,303.69,-0.37,-2.19
156279,-0.02,0.33,9.64,-0.12,0.12,0.06,303.69,-0.37,-2.19
156380,0.00,0.31,9.65,0.19,0.06,-0.12,303.69,-0.37,-2.19
156480,-0.01,0.36,9.65,0.06,0.00,-0.12,303.69,-0.37,-2.19
156580,-0.02,0.33,9.63,0.06,0.06,0.06,303.69,-0.37,-2.19
156681,0.00,0.31,9.63,-0.12,0.31,-0.06,303.69,-0.37,-2.19
156781,0.00,0.34,9.65,0.00,-0.19,-0.06,303.69,-0.37,-2.19
156881,0.00,0.33,9.63,0.00,-0.06,0.06,303.69,-0.37,-2.19
156982,0.01,0.33,9.62,-0.06,0.19,-0.06,303.69,-0.37,-2.19
157081,-0.01,0.33,9.64,0.06,0.06,0.06,303.69,-0.37,-2.19
157181,-0.02,0.33,9.65,-0.06,0.25,-0.06,303.69,-0.37,-2.19
157280,0.01,0.31,9.65,0.00,-0.06,-0.06,303.69,-0.37,-2.19
157379,0.00,0.35,9.63,-0.12,-0.19,-0.06,303.69,-0.37,-2.19
157479,0.00,0.36,9.64,0.00,-0.06,-0.06,303.69,-0.37,-2.19
157579,0.00,0.32,9.64,-0.12,-0.06,-0.06,303.69,-0.37,-2.19
157679,-0.03,0.34,9.63,-0.06,-0.06,0.06,303.69,-0.37,-2.19
157779,-0.03,0.33,9.63,0.00,0.12,0.00,303.69,-0.37,-2.19
157879,0.00,0.33,9.62,0.00,0.00,0.00,303.69,-0.37,-2.19
157980,0.01,0.32,9.62,-0.06,0.06,0.25,303.69,-0.37,-2.19
158081,0.00,0.31,9.65,0.00,0.00,0.06,303.69,-0.37,-2.19
158180,-0.02,0.37,9.62,0.00,0.12,0.00,303.69,-0.37,-2.19
158280,-0.01,0.29,9.63,-0.12,0.00,0.00,303.69,-0.37,-2.19
158381,0.00,0.34,9.63,-0.06,-0.06,-0.06,303.69,-0.37,-2.19
158479,-0.03,0.32,9.62,0.00,0.12,-0.06,303.69,-0.37,-2.19
158579,-0.01,0.30,9.62,0.06,0.06,-0.12,303.69,-0.37,-2.19
158680,-0.01,0.36,9.65,-0.06,-0.06,-0.12,303.69,-0.37,-2.19
158779,0.01,0.31,9.67,0.12,0.00,-0.06,303.69,-0.37,-2.19
158879,0.01,0.35,9.65,0.12,0.00,-0.19,303.69,-0.37,-2.19
158979,0.03,0.33,9.63,-0.06,0.00,-0.06,303.69,-0.37,-2.19
159079,0.00,0.33,9.66,-0.12,0.00,0.00,303.69,-0.37,-2.19
159179,-0.03,0.33,9.63,0.00,0.00,-0.06,303.69,-0.37,-2.19
159279,-0.02,0.30,9.61,-0.06,-0.06,0.06,303.69,-0.37,-2.19
159379,0.00,0.32,9.63,-0.06,-0.06,0.00,303.69,-0.37,-2.19
159479,0.00,0.33,9.60,0.12,0.06,-0.19,303.69,-0.37,-2.19
